tau,tau_b,tau_a,tauAP,tauAP_b,tauAP_a,tauH,tauH_b,tauH_a
-0.025895316804407712,-0.36473829201101926,-0.20657024793388631,0.034641610607389364,-0.35880135704113725,-0.19809399164568472,-0.14403351556508653,-0.3841008967561873,-0.2181882617108046
0.055193394176445025,-0.23482543821526872,-0.08852672750977872,0.04601747737362473,-0.2818189954385858,-0.12135183529077435,0.05256548842990972,-0.20350295450928385,-0.078116967476408
0.028297244094488187,-0.3924704724409449,-0.22370816929134182,-0.0033455981031150404,-0.33527064045000227,-0.1775166975726253,0.07753190028605556,-0.44957746600755694,-0.2676669704425633
0.0680672268907563,-0.19607843137254902,-0.04826330532212878,0.043369935353602306,-0.13858289419107503,0.0005783027392487899,0.09087791998377966,-0.401882964382532,-0.19904089738236005
-0.10155005070259307,-0.4758800521512386,-0.2858322468492027,-0.06259530194172688,-0.5012592391097161,-0.30089736960541424,0.007702782620667672,-0.5199769469997637,-0.2898891926847379
-0.07250221043324491,-0.37282640730916594,-0.18875626289419625,-0.10988516828579747,-0.375381444212166,-0.18999481900061932,0.06461035578778644,-0.3100115115285169,-0.1790521995326342
0.032383808095952024,-0.39730134932533734,-0.21697151424288263,0.024842693298381163,-0.3755455511038043,-0.20414304894989854,0.192841895831127,-0.5112168316337531,-0.2980249660999906
0.021161290322580645,-0.3390967741935484,-0.1974451612903264,0.01774662012804619,-0.3497866643911969,-0.19585868745294968,0.043815986433703616,-0.42627580396200726,-0.2599568794224341
0.03536106218669557,-0.2808562525403062,-0.14254166102154342,0.06206833722365202,-0.3238299642030241,-0.16730462309320265,-0.04366594349375314,-0.24118159548175383,-0.11319845813416846
-0.04457390597480016,-0.2963013141850698,-0.1512803143205549,-0.04013131299541175,-0.2996315035747,-0.15083882777148433,0.017951935456566585,-0.4255815193088848,-0.25673481454990243
-0.10755148741418764,-0.36140350877192984,-0.13174675819985324,-0.13459727742358812,-0.37684041323276835,-0.15257042328888815,-0.2142034374847507,-0.3807356398288803,-0.15080058231956925
0.07930161268825803,-0.26269492203118755,-0.09816073570572015,0.08528538518440613,-0.3091227484940191,-0.1262289169218302,0.0602499109258319,-0.2246191250845184,-0.09647903496784589
0.045372645372645376,-0.521048321048321,-0.2677641277641316,-0.018518463507743103,-0.5125061255880532,-0.25942578938474486,0.17882253562044906,-0.4038556509558703,-0.15462767579127923
-0.15030946065428824,-0.2581786030061892,-0.051149425287359045,-0.09381956550024355,-0.3207145101709253,-0.11029789005874027,-0.23577434882633486,-0.24003246117203567,-0.01428481942638832
-0.001834862385321101,-0.3157631359466222,-0.09623019182652784,0.004287051055037079,-0.36051836800237236,-0.13769355294307256,0.0198231326182416,-0.13493785899441818,0.06749354032717746
-0.11949685534591195,-0.4098831985624438,-0.1727762803234552,-0.0807709848427251,-0.43387730928259116,-0.1873798601987472,-0.10949793978443802,-0.46030568282672873,-0.19067445122642185
-0.06117552978808476,-0.18965747034519526,0.00801012928161803,-0.02988316149734869,-0.27027816931348836,-0.06737965539766783,0.1101956311539849,-0.08307820020530744,0.09616861096377778
-0.11410601976639713,-0.4095238095238095,-0.19331536388140447,-0.10387999865287126,-0.4124828973970922,-0.18821957968560918,-0.03769432059820999,-0.2976627447636603,-0.08374165689385557
-0.14856674856674856,-0.44013104013104015,-0.21429975429975842,-0.14068943304834935,-0.413968831629591,-0.20736265101503273,-0.08366325557962903,-0.49763091933176,-0.2607537674622412
0.0014903129657228018,-0.037528790136837825,0.15030483674298767,0.06930487681941637,-0.11606038798350952,0.08231674415275782,0.045233631979913744,0.09036412970427438,0.2514761689332918
-0.03397893306150187,-0.39755351681957185,-0.16743119266055495,-0.0705187514793055,-0.3913934126901371,-0.16131774455114856,-0.0016674750160275982,-0.4263468325319268,-0.2009509782927354
-0.17933345089049552,-0.38070886968788575,-0.13688943748898844,-0.15563430395112762,-0.4093218022094329,-0.16536350452628407,-0.08775992708609431,-0.22447944399636993,-0.0008135528087284157
0.09090909090909091,-0.3011787020728898,-0.17591112315404772,0.10280011161663946,-0.26540985570103875,-0.14741711549601116,-0.0011327217751430079,-0.3271144959580876,-0.2085868826041471
0.020385674931129475,-0.37079889807162536,-0.16442148760330869,-0.015580992835323526,-0.36949544062566214,-0.1554291274495671,0.11495435704101901,-0.28900746812307915,-0.13033247775766788
0.08415354330708662,-0.2930610236220472,-0.1526082677165377,0.07768683022550996,-0.28413037696215176,-0.1488142989997466,0.17151074323214838,-0.2962845384472588,-0.11908432992042571
0.04651472744235639,-0.15846994535519127,-0.05553778488604498,0.03762550425995196,-0.12564366290528994,-0.023081939185702897,0.15029215119466496,-0.18741938938587085,-0.10995697129681481
0.15683189089955415,-0.2027275111460792,-0.07331497508523466,0.08130646827523373,-0.23168392136236973,-0.08576774611687496,0.3345175235968567,-0.2746875469630095,-0.13633464351784497
0.05436820397450319,-0.2768403949506312,-0.15466816647919435,0.08402582963029283,-0.29502322046961704,-0.17270237690993873,0.04186293308670224,-0.4317506012085752,-0.23475083700175942
-0.03870967741935484,-0.3024516129032258,-0.1966451612903299,-0.04379443519448334,-0.3451793275191425,-0.22907438926237073,-0.19315645530430195,-0.31199269675799396,-0.18129287307979497
0.11188369152970923,-0.34924146649810367,-0.16548672566371928,0.11873494979918452,-0.37191069680014555,-0.1719053790542853,0.1977927993512099,-0.3808177968772474,-0.20312855583876993
-0.09158239567013246,-0.23543654750035609,-0.13634809856145977,-0.08317161318671785,-0.25853992275010534,-0.1555506157687685,-0.08220098420695406,-0.30984773614013894,-0.19437972457283081
-0.12,-0.35277419354838707,-0.20465806451613344,-0.08564941678097232,-0.3496037508661503,-0.19753283192505214,-0.1179911425001675,-0.3143774615349847,-0.19424864287706642
0.03461045435123202,-0.3701751887195556,-0.18518729525708807,0.05628198070917135,-0.34539602100270306,-0.15457222995570935,-0.03504510689901388,-0.41123759956410616,-0.2349521319834792
0.05482093663911846,-0.3154269972451791,-0.15991735537190443,0.019551600839345845,-0.3915409853577591,-0.20213821104051208,0.14568786197466463,-0.29839986972418486,-0.184796834456372
0.07167050535157837,-0.31391410377997564,-0.13529332068825628,0.10460509049930238,-0.285476566078415,-0.1215328963796299,-0.006721528982950825,-0.3367465214461848,-0.14914973796330955
-0.03333333333333333,-0.31955922865013775,-0.15673553719008496,-0.01229462408910846,-0.311317492699553,-0.14567776730369533,-0.07315362711947497,-0.31487845466610437,-0.18368080773456558
-0.049713447954151675,-0.3391976542716247,-0.15412501666000633,-0.009513218270462538,-0.4238245456333956,-0.21627977180768668,-0.08861980237477436,-0.18920088438575824,-0.023941676893309522
-0.07817368920200515,-0.3635008806394797,-0.20792575531771143,-0.04862566329000413,-0.2656571599515825,-0.13635510121515867,-0.11886221435380098,-0.47283994892705916,-0.30999911273918795
0.07578740157480315,-0.421751968503937,-0.2538139763779578,0.054367835253046795,-0.405712328866627,-0.24079716959912645,0.13531545703220083,-0.3965312260528128,-0.2704210701532825
-0.02625616420098627,-0.29441556710649075,-0.14122351059576213,-0.06167534006549628,-0.2579468860210214,-0.10502587608634312,-0.12361543689920218,-0.412448113598967,-0.2375020519573759
-0.04918032786885246,-0.22137811542049846,-0.08080767692922758,-0.051417699034204234,-0.26259650630222814,-0.10054601348183531,-0.03794436123455099,-0.2614560062324902,-0.11884572983590809
0.13486889758076198,-0.30841663045052875,-0.11738374619730599,0.11464136140580186,-0.25292775685471613,-0.06435546452187332,0.2514052708005151,-0.4347851507733613,-0.20818956800152316
0.05217391304347826,-0.2683658170914543,-0.1189055472263871,0.02287570230536627,-0.17266848719388025,-0.03953330120734202,0.14470593801343265,-0.3251089748753267,-0.16916823731789532
0.15022454005504854,-0.3765029697233087,-0.18972910328842868,0.14568574671448759,-0.36858406947962286,-0.16908715797366092,0.2541256369454914,-0.2928257399077665,-0.14555963152397855
0.07356002775850104,-0.229470275271802,-0.11526717557251949,-0.004263499485991964,-0.248325312597453,-0.12728942995512904,-0.10380230421530182,-0.23510672517904582,-0.10007925099224911
-0.030095238095238095,-0.38082539682539684,-0.19903492063492484,-0.022284010992191773,-0.3057488003284469,-0.1325261888607546,0.19797862209331574,-0.2362434716881432,-0.10368824855390502
0.05904304944688791,-0.2421697987471678,-0.0874850059976011,0.06918508212435802,-0.2102173508790647,-0.061913974304581204,0.015266694143573782,-0.2479239066622033,-0.09230244887096119
0.00929032258064516,-0.27148387096774196,-0.15727741935484307,0.02845303826429237,-0.2636558884901746,-0.14084764529596416,-0.10665445713254249,-0.3574053133788535,-0.23450304481538298
0.039124015748031496,-0.2869094488188976,-0.16062992125984615,0.04155137576593014,-0.2825672900635355,-0.1505051948362671,0.15966628583602718,-0.30223443250456133,-0.16163811610304152
-0.013530836063238854,-0.23173337131462754,-0.06631533969519923,-0.009793477306801721,-0.19834795516026812,-0.04132559986746954,0.08273516155662813,-0.30017379480706585,-0.13652982850587728
-0.07706146926536732,-0.3169415292353823,-0.15962518740629786,-0.05740318938580385,-0.30778155408809116,-0.13836453045718664,-0.2309110813679153,-0.3526046831791261,-0.20988017789587554
0.03015997901914503,-0.33385785470757934,-0.15118017309205548,0.022424281635819807,-0.3453238314592645,-0.14519193536689676,0.12229791109616012,-0.3200021238985575,-0.17745490807799613
-0.03173449612403101,-0.2824612403100775,-0.137742248062016,-0.050636262423311665,-0.24530685449643466,-0.10025894974101603,-0.1491130832321118,-0.27993811863111245,-0.12169551875688964
0.07519306327055955,-0.19306327055954478,-0.06145508738653208,0.0603272929035171,-0.20602611167156665,-0.048331678093262886,0.23653796190685872,-0.02243085962746141,0.05584535171446224
0.07410919929548841,-0.27083051077089826,-0.13351849342907746,0.10090551741905936,-0.3461308133944625,-0.1802992678550631,0.09482057334833244,-0.3101174879121118,-0.18709825810196146
0.15014005602240896,-0.33473389355742295,-0.14126050420168218,0.12371618055715475,-0.26877617239903057,-0.09511947944314889,0.2841097299473885,-0.2989691007381181,-0.12768840698868633
0.057399230878792194,-0.2818686796752599,-0.10972795898020271,0.05995713028670233,-0.29239829547927354,-0.10830574759974486,0.060858655517421964,-0.21664979043495394,-0.05292177861136448
0.07073386383731212,-0.35573239021514885,-0.18178603006189595,0.13191011419385001,-0.3815194914286655,-0.19665673101954484,-0.027259175263087902,-0.49582020318793424,-0.26247687433828615
0.12465192465192465,-0.2681408681408681,-0.125454545454545,0.10499633567623981,-0.21601419035405725,-0.07629638964004425,0.10500478844151712,-0.2830070538259437,-0.1678238352215039
0.015580544641647473,-0.3962877658853814,-0.1988348462268017,0.012369726060731901,-0.32831826394465263,-0.14081491520370562,-0.12454919938822885,-0.318769325468278,-0.1302461273758499
-0.019428571428571427,-0.40876190476190477,-0.20867301587301965,-0.016317672276702125,-0.39961156096838707,-0.20705044602755043,-0.09177610617592523,-0.3744075941650817,-0.19138095249287312
0.03986362444269604,-0.17151848937844216,-0.022265932336742508,0.06328253204375527,-0.16450167311820763,-0.0025891666684489836,-0.08909375546063605,-0.28965674950603176,-0.09219746717826073
-0.07376311844077961,-0.39460269865067465,-0.16286356821589607,-0.06462066220665677,-0.39620269735710584,-0.1735381796211115,0.000978856266481228,-0.26904130816181965,-0.046349735196189124
0.014025590551181102,-0.296259842519685,-0.07720226377953378,0.011034487697923697,-0.3177681144531368,-0.10707806141161962,0.0034671641254556537,-0.3797313728645346,-0.12575915458246012
-0.1348075348075348,-0.5321867321867322,-0.2676494676494702,-0.11626787401890298,-0.4987585465386105,-0.2571424179595094,-0.203777026609172,-0.403228998821108,-0.15125234905861895
-0.1985624438454627,-0.4522911051212938,-0.19545372866128352,-0.19815417850489678,-0.4441695770343706,-0.18390722362232004,-0.30692350269369284,-0.6093523314052799,-0.2982916695340077
0.005374328208973878,-0.2555930508686414,-0.03280839895013582,-0.028748798737480125,-0.3052130973701689,-0.0879015748749887,0.03834619803664053,-0.06336391376995965,0.1348705313480722
-0.09041184041184042,-0.44819819819819817,-0.20970077220077502,-0.09571763150819804,-0.4522657503573931,-0.22928034137793346,0.0317754433673498,-0.2963760737692477,-0.07524790410908347
0.012967200610221205,-0.32723112128146453,-0.12558352402746348,-0.03873074307099455,-0.2929705296071019,-0.12423592349583507,-0.0006692889375531018,-0.3857203277149689,-0.18023743102134573
0.025177025963808025,-0.12011539470233412,0.07954366640440473,-0.04687183344115471,-0.1941361780276461,-0.0029674113104517794,0.19800491733107228,0.058987190588641596,0.22602135089738257
-0.12176308539944904,-0.36418732782369145,-0.14057851239669797,-0.05540161696255861,-0.3777998777149927,-0.15631889221023962,-0.11670614190625497,-0.3393131690309042,-0.11391250498164572
-0.09299798167986338,-0.4783418723800652,-0.20929979816798727,-0.08395735780636396,-0.4510521946979744,-0.22448482457375393,-0.0528525852325237,-0.44177562987055896,-0.1721658803189173
-0.10988722790453712,-0.32913716233936535,-0.17567532126934385,-0.10029058014205641,-0.37375291710234476,-0.21119844005000832,-0.23998113617770558,-0.32034086164852926,-0.14590595971871947
0.1013623297087864,-0.3780777402824647,-0.18466441694788557,0.11328838857284763,-0.39720107743116495,-0.18847953335858206,0.20730567159071311,-0.474501429128173,-0.25710447741376186
-0.042486231313926044,-0.2979281405717283,-0.15436664044059986,-0.009857987376255968,-0.2642826371748721,-0.12578483500414342,-0.053605930030499405,-0.23535551867318855,-0.09427758128474645
0.01319670858562335,-0.3212234125135848,-0.17256637168141922,0.018501238060460813,-0.4111450945722063,-0.22358447126004286,0.15478686847663345,-0.18490826942907065,-0.11603238903670109
-0.02231404958677686,-0.33663911845730027,-0.18768595041322547,0.029053825696697688,-0.3879194704302761,-0.22792569776511626,-0.08674098335418633,-0.23381614811734217,-0.115867560573559
0.05540819333922782,-0.367816091954023,-0.19618331859711569,-0.054038939247164824,-0.3678217271004682,-0.18604471261830596,0.04318027791864844,-0.3788427918990831,-0.21417634378906503
0.00026226068712300026,-0.3031733543141883,-0.1164830841856814,0.031418833862012635,-0.2162815300909088,-0.03773781228775953,-0.014342235848122883,-0.29296267739816856,-0.11978924462042737
0.08650137741046832,-0.39834710743801655,-0.17139118457300645,0.1259868991854315,-0.3869704398281171,-0.15034779170328263,0.06375640464817216,-0.38887735501968446,-0.16403030134870983
-0.05611088897774224,-0.3122750899640144,-0.15697720911635663,-0.00566557453651559,-0.3357875438809915,-0.16689028905673728,-0.04899474445479957,-0.312388249806824,-0.16766099755135733
0.03120902176763703,-0.2939942302648833,-0.13725413060582412,0.06055224981527463,-0.33170110024207944,-0.1587417341879522,0.09606173312579931,-0.16664576414092763,-0.0502428271178778
0.021653543307086614,-0.32898622047244097,-0.20484744094488647,0.017168072231288543,-0.3556067867456909,-0.23270708855389047,0.07460519855842462,-0.2797605777242394,-0.1666122596849495
0.0011204481792717086,-0.2389355742296919,-0.09511204481792743,0.004728028443420276,-0.2174811493829208,-0.06603384483517552,-0.03458389279019226,-0.12051992733828923,0.001399044389000596
0.04411568705850993,-0.18779155004664802,-0.07824870051979138,0.026673507230173164,-0.17570090827997137,-0.06372431536056403,0.026373323363996035,-0.38211514763951626,-0.2105563913799878
0.04490358126721763,-0.28292011019283747,-0.13568870523416107,0.0421371194228576,-0.24516881869492066,-0.10393856337326013,0.1260639424972899,-0.1208033518943247,-0.029694607874643206
-0.052083333333333336,-0.29578488372093026,-0.1371729651162821,-0.02601080798181053,-0.28126323346766335,-0.12097472807718743,0.05905740227792769,-0.2715350646218937,-0.11279589248099169
0.15311209229454495,-0.3052271756160091,-0.18094288562883143,0.12457344757527883,-0.3385080748940121,-0.19600698430971314,0.18211107891070222,-0.22776972776508228,-0.1433101240175637
0.08863121418099427,-0.2429694788751166,-0.07960815673730409,0.15341309093330333,-0.26722821801952534,-0.09608207344717629,-0.0006926215661717791,-0.21451261939013788,-0.06197684103755922
-0.0209366391184573,-0.3165289256198347,-0.11801652892562207,-0.06537093705176372,-0.3294229560896503,-0.11513559600620205,0.09420013960100442,-0.46709374017376015,-0.24886630713894364
0.07925755317707628,-0.30036580409158653,-0.1333152689337516,0.05250608496323347,-0.30343638904615206,-0.1484257458431606,0.03702053561962598,-0.22481276797214872,-0.06847995150982968
0.03362079740032496,-0.38957630296212975,-0.1871391076115527,0.035174446177698764,-0.40824819218654645,-0.19761589743642194,-0.042281591663398344,-0.5091657437440159,-0.25689188499010573
0.07455708661417323,-0.12893700787401574,-0.04099409448818757,0.034996509984969205,-0.1748142059769877,-0.07007610882716249,0.18972453573998077,-0.1977325733327353,-0.10806258749711466
-0.02193548387096774,-0.2758709677419355,-0.08620645161290333,-0.011675312035696021,-0.22355829956213558,-0.04562547288592319,0.020265633583714766,-0.3803018799330639,-0.14982226490145492
0.05982905982905983,-0.28784586411705054,-0.1707083876575425,0.002301635752359948,-0.29776139106675087,-0.17886981749943776,0.165423042471355,-0.1921982766789719,-0.09448013931459706
0.02145808343329335,-0.3402638944422231,-0.16885245901639578,0.06688117407618381,-0.3297326892362892,-0.16025896099727696,-0.022773735128068885,-0.3269428839828536,-0.18568892132581835
-0.03443526170798898,-0.3170798898071625,-0.14954545454545648,-0.017385546376073775,-0.3105886989072278,-0.13541601505936926,0.07644324606546322,-0.3685312205185787,-0.20032920787544606
0.009623797025371828,-0.24484439445069367,-0.11469816272966167,0.04712958174569896,-0.25806125922079926,-0.1296566444604322,-0.11332081385756258,-0.1475375933092203,-0.016246104966462078
0.036118885779021725,-0.2746901239504198,-0.1297747567639637,-0.01299614695849119,-0.27094749789116745,-0.15005671675555243,0.16587574301830713,-0.18571733155965234,-0.09204448685570991
0.02059202059202059,-0.3658301158301158,-0.1883687258687288,-0.004934175246866967,-0.38357385697717217,-0.21022580187347611,0.2084848148949476,-0.41199255303666005,-0.23784779971761358
0.05061631261473905,-0.2753737214791503,-0.1307238394964614,0.056711027788478106,-0.31539739498528957,-0.1555613606529683,0.16873194592920326,-0.26244863154535153,-0.14906242754055898
0.028503279666070365,-0.3216457960644007,-0.18565295169946855,0.0033810676795679065,-0.36673667858091175,-0.21126312791583862,0.1768020379798842,-0.1746512708887672,-0.06312378091246382
-0.01851644035461789,-0.2678711704634721,-0.13240938166311406,0.03359796032970586,-0.21347731539088083,-0.0787875316596677,0.14139315210386297,-0.31870193832654525,-0.1842467937673927
-0.0430297671676982,-0.3946360153256705,-0.21865605658709647,-0.061795675253088364,-0.3813087824107656,-0.20846922115483588,0.1178119116027754,-0.44667186689573235,-0.2596871002279532
-0.22407906558849955,-0.5105121293800539,-0.28857142857143325,-0.19952276665429394,-0.49583819270570845,-0.27452155895160535,-0.20810369980687562,-0.4544776631369973,-0.22750944627386954
-0.05727155727155727,-0.2776705276705277,-0.08034105534105686,-0.08368459328807303,-0.3195225949217659,-0.10510005841689299,-0.14993756120675444,-0.3862682882820372,-0.14427777261811414
0.025187406296851574,-0.4095952023988006,-0.19308845577211656,-0.015256077851925207,-0.3900267141980335,-0.17384176410825689,0.04351141975074216,-0.47661981799992287,-0.24975032069887224
0.010974122747595176,-0.2865465384094296,-0.17648015174095769,0.02636603190699858,-0.2727959924773389,-0.17432398800564855,-0.008093411025916814,-0.363514648783834,-0.22844537475653837
-0.08561495002172968,-0.25945241199478486,-0.12342459800087002,-0.05165022242558514,-0.2671627442048542,-0.12976078214931258,-0.1042652014764425,-0.35474364357160326,-0.2214678685268097
0.011861921897907505,-0.18619218979075036,-0.06701319472211167,0.024264757236325058,-0.25058244656664963,-0.1153699452433824,-0.00681399507670512,-0.2529580408073649,-0.09510485761959375
-0.032387045181927226,-0.3373317339730774,-0.19344262295082318,-0.05821383133165252,-0.34870002265959193,-0.18455401790742845,0.1567204461003862,-0.38905067110324093,-0.24562300346950264
-0.1281988188976378,-0.3715551181102362,-0.17185039370079191,-0.1582087828597409,-0.3774082066323754,-0.1633727899521948,-0.19344084803844727,-0.2689426737773642,-0.11955417315701757
0.05696316262353998,-0.3175202156334232,-0.124797843665772,0.01571249703995714,-0.35497465389073635,-0.15547322262061553,0.1588243495192842,-0.2588130243055161,-0.06460085628074054
0.04563233376792699,-0.32087498189193103,-0.15063016079965416,-0.050009708345897234,-0.32640450543193017,-0.1501580941757241,0.16433210517490676,-0.27234407078017464,-0.10442495493322723
0.06336633663366337,-0.3295049504950495,-0.13833663366336824,0.02815061554578161,-0.342445420286778,-0.1532498765159878,0.023951543052624712,-0.38013702280581113,-0.1697575671544336
-0.04021879021879022,-0.0035392535392535394,0.10709459459459399,-0.010674198071848714,-0.07946944066403108,0.04691680849400374,0.07253415262399793,0.08174114126505583,0.19425723382230717
0.012039532794249776,-0.27044025157232704,-0.07849056603773641,-0.02259149896408643,-0.2824921857445304,-0.08587759279922241,0.1274607099295662,-0.2898935755350997,-0.08384274167657446
0.16430358632193495,-0.18798999165971644,-0.012093411175979096,0.1474808507780756,-0.23788854663013217,-0.05018342525904056,0.05424593719231342,-0.0812854431346578,0.07954586326709512
-0.014195867026055705,-0.28912848158131177,-0.0802156334231819,0.026734051190126763,-0.32697802636156625,-0.11234145144049319,-0.08797714580874842,-0.32077213391499804,-0.10786161979595718
-0.07952742020807618,-0.34685240698289543,-0.1398166108270176,-0.07091133184614432,-0.33754543501344386,-0.13632793918385938,-0.04583088367315156,-0.48220717213763437,-0.24703232879140746
0.021746517159361198,-0.33503227998640844,-0.1314305130818921,0.021877580215672113,-0.35015669076639666,-0.15241607906058502,0.001735816047171094,-0.23702433061754113,-0.04192093574300801
-0.03896910417637013,-0.29514050613258813,-0.10703306939916439,-0.040748588392948946,-0.32451393106359366,-0.13499580375499742,-0.06218865222904199,-0.36822658600898434,-0.1914215950546497
-0.027852650494159928,-0.13063791554357593,0.048517520215633686,-0.03464872705703785,-0.18612063998837505,0.0037424493924457566,0.03700476367678521,-0.14000851445139512,0.03556831049317207
-0.03000898472596586,-0.22803234501347708,-0.07148247978436663,-0.024971501537728712,-0.14308776049703878,-0.012298793792630238,-0.09986639749776965,-0.2698493830513731,-0.0910661172005229
0.12309074573225516,-0.16657681940700808,-0.027547169811320455,0.05455033048690661,-0.1341674360417603,-0.009116213323423638,0.03769139980264364,-0.39457958531450604,-0.20261901992998257
-0.02582398912674142,-0.12945973496432212,0.04337410805300774,-0.028309431293554763,-0.17852662049761706,-0.004114988712760757,-0.10279972893532846,-0.20460329232360938,-0.009633109292166363
0.004424778761061947,-0.3555625790139064,-0.15140644753477098,0.009028234353199808,-0.34470062601989704,-0.1517362400237748,-0.0972211177817512,-0.3460083490105736,-0.12577536794570987
0.03464147286821705,-0.28900193798449614,-0.13154069767442178,0.03673582942497892,-0.28402503085630154,-0.13538340465865953,-0.03479544038582807,-0.40012787510386116,-0.21703361536183582
0.059536171685704395,-0.17930079612322603,0.02061266874351035,0.08151427664964363,-0.25260181165749584,-0.04909498240856278,0.1337061582058194,-0.22678450564713343,-0.022382558546767312
-0.035847647498132934,-0.318521284540702,-0.11952949962659186,-0.02873060722025536,-0.29687826975311277,-0.11569431320329415,-0.08194907079889892,-0.468182608113772,-0.239458724954201
-0.06888196607822776,-0.39148494288681207,-0.19676358601592323,-0.00859569806266988,-0.330150937055556,-0.1437068500538528,-0.14362797009171388,-0.49196813978223747,-0.27073000059497965
0.03509081290777641,-0.328513489684359,-0.12482807265033047,0.015967121867107793,-0.3252980915690621,-0.11908129248453052,0.040283391881210044,-0.35302887899408225,-0.16253877333814143
-0.016960886119764623,-0.24022152994115611,-0.04948078920041742,0.007205798289390429,-0.2743720251040967,-0.08654478530480197,0.0036688662121198115,-0.21037878257840842,-0.002716107771983673
-0.08673267326732673,-0.35207920792079206,-0.13643564356435992,-0.05380875134598953,-0.3782776242558859,-0.16064938629985448,-0.20219128230617062,-0.40110643790780864,-0.1644040703368203
0.03796653796653797,-0.35263835263835264,-0.16452702702702843,0.0039013058347742518,-0.34529426723397366,-0.15527166734661865,-0.06284076752513024,-0.44908974512872246,-0.24710901576443678
0.009781089892873778,-0.35786368576308025,-0.14797391709362145,-0.021267052605310123,-0.339733809200349,-0.14247424786348117,0.028941123800711416,-0.4265943877728714,-0.18892290941956139
-0.000500417014178482,-0.2780650542118432,-0.07246038365304663,-0.0013188928684072434,-0.32244358007909774,-0.11943875560758008,-0.14286790865806112,-0.4012209862048486,-0.1562635117807211
0.016649677200135916,-0.32042133876996265,-0.11945293917771388,-0.05479983390095873,-0.34310694560381105,-0.1423677659480222,0.19366687428480953,-0.17827093700399768,0.006618052870253359
-0.07306651474148981,-0.27389260789061387,-0.09629682381427498,-0.052888121117992834,-0.2936299242609466,-0.1192115969183931,-0.07346898488828113,-0.23824191215441076,-0.06173922615407532
-0.027632561613144136,-0.3330843913368185,-0.15448095593726788,0.008780489662220082,-0.35612712822291726,-0.1716319376698947,-0.17130620093402374,-0.4400556537667707,-0.21588610777352094
-0.03115264797507788,-0.25199030806507444,-0.06365524402907512,-0.09593399637692726,-0.25795313428410654,-0.07645952233513802,-0.03360401060253352,-0.18032383562862678,0.005833084113075895
-0.05130818892286782,-0.25178389398572887,-0.06386340468909396,-0.05849292395782104,-0.24904065247700125,-0.06676475942957767,-0.17336247207569508,-0.40808913768233346,-0.20748017518518228
-0.020591085271317828,-0.3376937984496124,-0.20663759689922934,0.01640996678495811,-0.37981163331522527,-0.23324372696396353,-0.058549130808293104,-0.30697634355744613,-0.20033617894097536
0.0713995393578106,-0.2651402249017748,-0.1615634737840421,0.0006304930209200268,-0.3027918538359495,-0.2039264195497412,0.06577391770026425,-0.24060122263222694,-0.1179652908813389
-0.13493217054263565,-0.3817829457364341,-0.2329457364341145,-0.11625161163008975,-0.414423266256609,-0.25005085360107,0.00022797515275156855,-0.2596277934316956,-0.14956973996795353
-0.11146079202727512,-0.3359559402045633,-0.14861001835825088,-0.10826007135148996,-0.3453600885668184,-0.15140597619537596,-0.13614289446754693,-0.29993624731060126,-0.1256737722282301
-0.10448179271708684,-0.4061624649859944,-0.2663305322128918,-0.023156217415924708,-0.3803303497632425,-0.24176998530565205,-0.10688844276434976,-0.45777666785318616,-0.30699288414084636
-0.05953433539640436,-0.345122310639552,-0.20445033893310138,-0.06308822954783774,-0.376743983986198,-0.21229752526668802,-0.022699740520823703,-0.29723296214280337,-0.20376721332252495
0.005305039787798408,-0.30297671676982024,-0.15844385499558047,-0.009607176460191423,-0.24438350122330854,-0.10251074057957738,0.04900219167650589,-0.35653574214631406,-0.20361024918422763
-0.04647066793117464,-0.3426364991193605,-0.1892697466467992,-0.03427389335346884,-0.3746361446701628,-0.20059710584233972,-0.009257071376529754,-0.19296517621558748,-0.10584382060654138
-0.00861220472440945,-0.3331692913385827,-0.17011564960630185,-0.013702627523546066,-0.3367298418082317,-0.17611151120892207,-0.03648807904251433,-0.322298936461812,-0.1589262497945398
0.010281923714759536,-0.3521282476506357,-0.18406854615810214,0.008164278427890567,-0.3221919277931639,-0.15333218378316554,0.09857432291712735,-0.3210616661600785,-0.20127705249886887
-0.029110936270653028,-0.3868345135064254,-0.23627065302911762,-0.026208247927515995,-0.3903117072816594,-0.23036223000281697,0.1667212348893039,-0.45444160849041904,-0.2591158835840087
0.12591212544635927,-0.2895513119080888,-0.16677534544325576,0.10765006677842931,-0.30265654465171915,-0.17828009140778828,0.13986854810757904,-0.38143553165696054,-0.23772771286028688
-0.006060606060606061,-0.3650137741046832,-0.21318181818182114,0.04589689057875298,-0.3632598202376376,-0.20076449964785287,0.04274024610361815,-0.3973681604203389,-0.24877240045078133
-0.01872391174716756,-0.3528920691711389,-0.19245080500894982,0.00448185391133511,-0.4068788564985906,-0.22511636815325892,0.08521212719026969,-0.23956414743338858,-0.11026880127950713
0.047619047619047616,-0.3142857142857143,-0.14693277310924563,-0.03597644791315547,-0.34081514739371427,-0.1551712700957185,0.0621678125133267,-0.4602473696566048,-0.23370698822451583
0.0350140056022409,-0.32072829131652664,-0.16605042016807103,0.026577462654718904,-0.36919714375075025,-0.19861990156521675,0.10099236734127746,-0.1914957603834021,-0.06986708059840963
