tau,tau_a,tau_m,tauAP,tauAP_a,tauAP_m,tauH,tauH_a,tauH_m
-0.13527939949958298,-0.2155129274395558,-0.2025900565644394,-0.11352728166893841,-0.17526180180500295,-0.17120592221348263,-0.150667577305379,-0.2270213441217531,-0.23213676495459304
-0.13938053097345132,-0.16819080573406867,-0.15656008820287462,-0.09656275944060815,-0.13801599511334234,-0.13139770685022215,0.009844531912498322,-0.037659051214673944,-0.04281967864088323
-0.10297482837528604,-0.1850546869265436,-0.17756526234169492,-0.08852686753537212,-0.1685618931246793,-0.15647203792802014,-0.039149444202333836,-0.18640464550194724,-0.21632420208049366
-0.13231733371314627,-0.19277187891580397,-0.17060878529295168,-0.09301594254343677,-0.1763259328299038,-0.1647000360956463,-0.06463127873060352,-0.12196754763374112,-0.07760729095933398
0.012083701738874153,-0.00299165485750259,0.011683750268797338,0.02128416416574768,-0.00650787498759033,0.0037964578610293212,0.00030755500457814775,0.012823778151143031,0.013988682143345964
-0.044723294723294726,-0.04491255961844527,-0.0013732491073869708,-0.012234878797152056,-0.04447665201204079,-0.009074683012074047,0.036026221830696606,0.024388605293912215,0.04465271172630349
-0.05427286356821589,-0.1115820241140042,-0.11902300336005091,-0.057276634981579026,-0.10728277453149908,-0.11633644450649341,-0.10373442884766593,-0.18401034077248485,-0.17914303853832533
-0.09129681460749034,-0.15867615218065398,-0.15550779150994962,-0.06623097873888287,-0.1290625343625241,-0.12709937911526564,-0.2793440132592298,-0.36649770811997784,-0.3473082327183987
-0.17543097204114153,-0.18693528693530304,-0.13272346297338206,-0.10390961862070532,-0.1293564067759733,-0.09227279023984714,-0.168430643020024,-0.1716582143915582,-0.07880664505616233
-0.05714285714285714,-0.13106735231407388,-0.12166012579969392,-0.01594472674811518,-0.10390497032001411,-0.09866030468618289,-0.12830632169184525,-0.20713884357576925,-0.2007156034969566
-0.09105534105534105,-0.12121877975537693,-0.11066169500095402,-0.05164174296463752,-0.11331933753522758,-0.10429282501396857,-0.1575325751439334,-0.1739233445922555,-0.17114348004180757
-0.07032799389778795,-0.09134045077106463,-0.07131422669765246,-0.07351734323984464,-0.11511061494296684,-0.09782753597515018,0.04687133950021303,0.022571597906032647,0.018992173919412107
-0.0918918918918919,-0.15199425080849413,-0.13716381418093007,-0.07562196275239995,-0.14563714024901284,-0.1341883911293096,0.04420101434134287,-0.03130187749464083,-0.03112695356731584
-0.2232606438213915,-0.29230769230770864,-0.26983176674850473,-0.19153299358477216,-0.25739126169099863,-0.24574110160725865,-0.3326595577987371,-0.36705719803945586,-0.3026477647930007
-0.11359466221851543,-0.1493331277465253,-0.1327137795012382,-0.05491487286376198,-0.10052731718874082,-0.08656377319228135,-0.06254985231980192,-0.13950936090811905,-0.13296034475909257
-0.13981074236971877,-0.14463734801283848,-0.13321862453727046,-0.1714490103381306,-0.17492754585421857,-0.15934196272063836,-0.24677452623459642,-0.2887490410669322,-0.27583205564400726
-0.06566016237003276,-0.051501865061192566,-0.05341263098272688,-0.05798135519037252,-0.06388875078944967,-0.07481275997566675,-0.11716142427250355,-0.0579842116971734,-0.022566275395812383
0.03095823095823096,0.000377216144851158,0.023471722785225566,0.00728852039317118,-0.008022512917196738,0.010470495164481475,-0.04054852152832641,-0.10441613684065519,-0.07728667997005054
-0.11904761904761904,-0.18163265306123674,-0.19774983454666947,-0.07990482986741508,-0.16998479047182077,-0.18172952602358045,-0.22365985970542315,-0.31437503911481385,-0.3308462293991674
-0.18155025051576776,-0.1820279451352528,-0.1594612209428697,-0.17124790101095058,-0.1616911738036476,-0.14273330565866935,-0.3116723857279519,-0.299542977423696,-0.23311971051799182
-0.011746758199847445,-0.06261208576998593,-0.07265466264976002,0.027226560965982284,-0.011924530967485594,-0.02357148651333241,-0.12588030297415292,-0.16302643442099882,-0.17165862277418875
-0.10649073703851793,-0.15234492283674136,-0.1310900082576479,-0.11977464868711216,-0.14819695326332571,-0.13393037189220872,-0.13502383608393873,-0.29775308272021817,-0.315800775343904
-0.08429752066115702,-0.12240215924427586,-0.0928648261025522,-0.06600431278205894,-0.09271122239113301,-0.07175885214535284,-0.1276851525932679,-0.17050537889891082,-0.12259735976558779
-0.0544516129032258,-0.12963185034178515,-0.10932693811585474,-0.04145684682660294,-0.09627872867148986,-0.07776070795762009,0.06649059302157258,-0.09755786564431501,-0.09846910338602691
-0.13101745723858227,-0.12873178887032563,-0.107370149866558,-0.0894577453151123,-0.10515706478984428,-0.09191107877489278,-0.30226953334739576,-0.2646819003162179,-0.2260642273989986
0.03088803088803089,-0.03259141494435795,-0.018345600351533,0.007100748605091804,-0.04262108774466278,-0.026623197493295406,0.049627214893485296,-0.06283578982946236,-0.06480730621243222
-0.06208026208026208,-0.14279554437658465,-0.13922347905839833,0.0022624492700319657,-0.07698967255078498,-0.0803320218504738,-0.12114785184840414,-0.25154096227367206,-0.25200114700372
0.021235521235521235,0.013587357849654697,0.03125599232981987,0.0005801279451568356,-0.01870438951691677,-0.0023722346914243275,-0.025926193750753227,-0.003944401996098052,0.016005156150588725
-0.15433896330809552,-0.16181930693070534,-0.13922288317935042,-0.08508867427684522,-0.1338485912169943,-0.11341212077236094,-0.1737350474776741,-0.1905245457063483,-0.17223558194321384
-0.026859183356621644,-0.03512168141593199,-0.012599822537710734,-0.03637633547211793,-0.07037576112806462,-0.050158219011105475,-0.07660237424071059,-0.041311568945571614,-0.0065281799675932835
0.004903225806451613,-0.054509545753790696,-0.07197730764685382,0.05604016652268659,-0.00980102439365299,-0.029865280885347758,-0.06647639525794868,-0.18244728605044333,-0.2172820797302414
-0.04519595448798989,-0.08141762452107883,-0.07581812916305161,-0.01704139812469601,-0.05997067488297712,-0.05820606445030915,0.038224563127577764,-0.024172046903353686,-0.0025381605642616476
-0.0895986895986896,-0.1216326530612366,-0.10983323749281534,-0.03939736706699348,-0.07782872105283517,-0.0721402771380915,-0.1302438723092973,-0.16417768893208473,-0.14540228067300312
-0.06863226863226864,-0.12281176072998733,-0.09255205702419353,-0.04102579612683451,-0.10233839772862681,-0.08520306060056929,-0.04282697632829161,-0.06688248677165011,-0.0374437178753954
-0.10044977511244378,-0.14419659735351026,-0.13526668018658192,-0.11068811454700818,-0.16161971309130063,-0.15654848871506669,-0.1222751931157864,-0.10991172896001829,-0.09157211589066018
-0.16593077909129753,-0.15334628525492291,-0.10953774136923196,-0.11455948429688186,-0.07038058584936419,-0.03769524884712927,-0.12235626016438275,-0.1049941029590991,-0.07250212956172382
-0.013793103448275862,-0.04815055158988087,-0.03365358221246444,-0.024761415549905273,-0.044198665979772324,-0.02175472803745892,0.03792163237602333,-0.07463513979692706,-0.08911534279666597
-0.12435957149510946,-0.14226221462037542,-0.12028748774910666,-0.10235992203245953,-0.12589710914247118,-0.10683364081610584,-0.29284923805948665,-0.3543414805499223,-0.33564122601371255
-0.1246376811594203,-0.1481411109000081,-0.1139800811508725,-0.16897376385151308,-0.17475764220253634,-0.14343174853805754,-0.12037816828731317,-0.15718756366650485,-0.1381748414592387
-0.08011204481792718,-0.15255332902393168,-0.1749537530130705,-0.06948815897545621,-0.11645826232813136,-0.12847762764511345,-0.1934522162871453,-0.33181826036449086,-0.37402247969922425
-0.1346890657235485,-0.1631245601689116,-0.16893227879388958,-0.10208266727808753,-0.12127684167168694,-0.12035917269792644,-0.15285422035500182,-0.2094478335848143,-0.23115163109948256
-0.09556177528988405,-0.10202365940071836,-0.09118117549925951,-0.10264949458353699,-0.09190337695490618,-0.07890716600288944,-0.1791159511006629,-0.20078157403262717,-0.19025085498478203
-0.033893557422969185,-0.09865678554887569,-0.08876287466728736,0.01503864761455489,-0.06033846407797903,-0.053083833860152904,-0.0595865333362533,-0.14602804154388846,-0.13271921382550836
-0.10867397806580259,-0.17893749581297408,-0.17267618824633235,-0.05551618035197824,-0.09425796451936623,-0.08479303036511793,-0.025198106695189338,-0.11447785605889375,-0.12616839194776003
-0.058935103644492615,-0.08688465684513891,-0.07220263742003283,-0.09129905384934457,-0.11791802009193786,-0.11067480481983707,0.0946043864141723,0.052418765196903604,0.05549632888679743
-0.011154570476604375,-0.0650486070333452,-0.07462017155351403,0.016100490813080442,-0.04413170585914387,-0.06495443329795549,-0.16721054328537402,-0.24008078926885315,-0.23826290344794973
-0.03771824603491936,-0.08718588689092698,-0.08217349857007199,-0.04031283371148701,-0.047417312288596684,-0.0360583689791497,-0.20925506175695027,-0.318974964728018,-0.3086489411910565
-0.12617702448210924,-0.13180386864598798,-0.11030622324662813,-0.13834388085993313,-0.16333612140904227,-0.14563913085376023,-0.19974158774769227,-0.2001152530442214,-0.19401923833518214
-0.06048906048906049,-0.05359596885021106,-0.04306540056172345,-0.042864677799737724,-0.04574530275776626,-0.038857755893353,-0.061604407643030816,-0.05112055650227982,-0.039992537980442784
-0.02402022756005057,-0.08098177542622578,-0.0831842576028649,-0.0720214132334603,-0.12658835335828644,-0.1187422445938877,-0.008355613657520886,-0.020020484013794897,-0.034047646197409236
-0.062186855290303565,-0.06641123882503963,-0.0712724092697892,-0.04077236022575756,-0.06896787566884482,-0.0769110173157073,-0.08206764369055734,-0.0819921639841026,-0.08591693423885882
0.004191895668374476,-0.029952348536421522,-0.02246930738939286,-0.017684266512730053,-0.03285028760704387,-0.023408723937266035,-0.04704213965343794,-0.12666101697884613,-0.14182899631940146
-0.10777496839443743,-0.1844023323615372,-0.16751974723539373,-0.11639109325784447,-0.17970345364431456,-0.16486483579458175,-0.11784992705568821,-0.2398340968097516,-0.2075654764605466
-0.0719976821671737,-0.13427074717398615,-0.11770751466054996,-0.04110018446553179,-0.10119290179617546,-0.09466838012573309,-0.20736697171747684,-0.324217428427181,-0.30417859477600134
-0.13181183046110853,-0.2343208926510417,-0.23893563171216628,-0.03438237528949104,-0.14826695088603997,-0.1617661953906322,-0.008509409394685787,-0.10211221161964608,-0.11404403015512005
-0.17091454272863568,-0.20976771888030618,-0.1713674382415946,-0.1514995933684127,-0.19453542320312237,-0.16256135699190546,-0.22303129875975605,-0.2548394822615432,-0.21164231681875087
-0.04970801880074063,-0.11532070455301935,-0.10160861011457538,-0.07185235594503604,-0.1318456130443173,-0.12238630402847235,0.10943720196961051,0.06603197147844309,0.07121609911444624
-0.06788710907704043,-0.07068501128340049,-0.05322343620216303,-0.047566345552429466,-0.05739629093386916,-0.03932079895269091,-0.033184912478240645,-0.1389007074026718,-0.13905512243283022
0.04571504731440757,0.00029169826731227416,0.013583184612335096,0.04419037094898084,-0.005523318565184711,-0.0002570358595550975,0.13665853259679103,0.1382940547899531,0.14701503182464254
-0.1292143401983219,-0.1724568337840816,-0.13011241329826076,-0.08736541193156731,-0.12313817112067821,-0.09446621604663014,-0.18843115762608287,-0.25670341956981674,-0.22177953338266354
-0.24905183312262957,-0.32215743440235567,-0.3263384109727794,-0.15958584015962338,-0.22463660297488888,-0.23210759772305584,-0.20881461922542563,-0.2347838828158614,-0.23965122876765207
0.037416550225120325,-0.05802877795041946,-0.0786684237666907,0.025517707802157494,-0.05727088868409477,-0.07327465186188228,-0.013672931014862591,-0.1018849167063554,-0.09581991770821688
-0.12965377372157033,-0.18560211243140212,-0.15828700592584166,-0.12178907080918377,-0.1650432315342578,-0.150151944077632,-0.18074541814068265,-0.20439201875737942,-0.16100425208024244
-0.048875562218890556,-0.1097245270494621,-0.09106373327285772,-0.08467610029347156,-0.1416432807474235,-0.1237613259423607,0.030633031474903018,-0.03599794561091458,0.003764505537025457
-0.025921354258508198,-0.0788119526947778,-0.05338309264967813,-0.05439737112973353,-0.08675298222875025,-0.06585835152703795,-0.013466171277012644,-0.14238368284396236,-0.13787219615175353
-0.14754098360655737,-0.1726966636057713,-0.14546029070992814,-0.09067395488851457,-0.11863170025427526,-0.11012753298566193,-0.1130749460699675,-0.1466800766729526,-0.11394670308986558
-0.12258953168044077,-0.09044205495819375,-0.06457648546144337,-0.07676899205765561,-0.08847800328190901,-0.07023467632689652,-0.15142458157715902,-0.13829948948013138,-0.11154428512118954
0.03333333333333333,-0.013420621931260385,-0.015984296130118755,0.011746997488785167,-0.04106481396496278,-0.04023267851441162,0.17550654459643245,0.15463908529554557,0.1367728634263189
0.057838179519595447,0.015936254980081613,0.019017917201737032,0.07496897036946504,0.025228233609520694,0.020729144050229947,-0.058243369932769753,-0.09893372837955113,-0.06593942752582449
-0.18709222359372243,-0.19208911116164068,-0.16275500415681346,-0.21739530271699511,-0.2188774907517445,-0.1947237139330862,-0.10575109167469585,-0.09320618621440747,-0.06998042473147709
-0.0889397406559878,-0.09984639016898084,-0.07032111102946122,-0.07350365999567177,-0.10067606040458472,-0.07398593077614715,-0.0473284409017374,-0.06711456505299436,-0.03467719351451382
-0.0752623688155922,-0.09815366289458916,-0.06493506493506751,-0.02736851024448086,-0.10191944657685557,-0.0798017388243381,0.03257112175266623,0.05825101653742955,0.12647424909928673
0.19118457300275482,0.30740740740744266,0.29226626272823614,0.17181292878968227,0.23974475077128782,0.2012254111201224,0.2726913972610566,0.38487336199064864,0.3804101365912198
0.19143700787401574,0.37422295897227714,0.3542663858574512,0.22397200032444536,0.3266102940351094,0.2578146289422316,0.21273825591714843,0.389952955297084,0.38400207303017814
0.131232725262576,0.2893824715286542,0.27938993116479754,0.13667738253865291,0.23177640276022454,0.16068708360144562,0.23248664347547826,0.36528685641567704,0.3618820606055227
0.17254901960784313,0.32444444444448706,0.3089535119087873,0.1561693816869081,0.23197756667303054,0.17405769933368392,0.17423398092934456,0.3218363279717907,0.3178284971066867
0.0628099173553719,0.2910994764398336,0.2933155969404278,0.11658990249082257,0.28624009780175513,0.23452826068595542,0.14942064050688736,0.30098123075498884,0.30071350510561856
0.12417407154249259,0.27707698999568875,0.27277750915243293,0.11050882370993856,0.20943287939301267,0.14918285482375993,0.1783448785887332,0.3045747056403864,0.30422258949936276
0.15614156835530882,0.31738109219028504,0.3008527890395504,0.18171794962758225,0.30281531473660256,0.264535261928261,0.19278468651061584,0.3270894288201309,0.32201773084688334
0.1386861313868613,0.24096745297107583,0.2290988056460249,0.1169656436880286,0.16392554466245957,0.14379856735470828,0.1682825226889461,0.2802193899484795,0.27659733755943733
0.08200944611421211,0.27753303964762555,0.2794243200390667,0.12971519981202226,0.2721794571638042,0.27660652839467764,0.09253797386848894,0.25341260586590425,0.2536638101581037
0.25866666666666666,0.41208163265310666,0.4037741734247558,0.27269635129544467,0.37383640656570405,0.3476652102419201,0.2940134100459428,0.42624835902119673,0.42447830737467507
0.09385807990459154,0.2600285993828912,0.2422137896470158,0.09930462673419152,0.19531812048718514,0.1351101710458576,0.05081415219748338,0.21093504339672395,0.20678277259943348
0.23790483806477408,0.38314523436860404,0.37213293805580555,0.23495635976003662,0.33083506486431585,0.31343835923076685,0.15461416389924054,0.31981010381394936,0.3184132881975743
0.169015873015873,0.32183333333337555,0.3075447570332004,0.17056979891448484,0.2402110271940929,0.18609680036593101,0.09358006664202546,0.2537939876335066,0.2510162190050348
0.13365503310515095,0.3214981899192818,0.3106770489639761,0.1798240202273657,0.2849619602747097,0.23766033588831648,0.06404021382057624,0.2499460909860025,0.2478214125845012
0.164063417498532,0.34499473129614655,0.3199102191708497,0.15506101486457718,0.2280835021167731,0.14572227429589582,0.12174390327991247,0.2989270950409224,0.2949017376833724
0.1997651203758074,0.33901952969314214,0.32650704442213907,0.19866615037448018,0.30077062718878117,0.2597316388817614,0.16521933714814574,0.30239335418158075,0.29960727515842256
0.11022664455500276,0.30929086624299146,0.3080652871679332,0.13050513837447034,0.29346456487989614,0.27576157188590583,0.0688155082310994,0.2461769883606456,0.2465508746016602
0.1971377459749553,0.34561942372388865,0.3403843495091737,0.19493732762091856,0.3020251654488523,0.2783863650517032,0.1841873083553475,0.3377555506680167,0.33683500424948676
0.13977713178294573,0.3095854922280277,0.3162939297124219,0.16416729982864087,0.35327926072332466,0.3920496405205824,0.20557829166431563,0.3377765983468404,0.3397067683459527
0.15735533058367704,0.3190229459659952,0.3080202083990642,0.16435719282403172,0.26454646315104363,0.22591554380365111,-0.011553186612710742,0.15747640227946363,0.15675164222548824
0.15368476265407816,0.3334992533599191,0.3350702668561153,0.19906883139587245,0.3336912235267099,0.3084259014685153,0.11651176794709688,0.2525076683631164,0.25687320134018965
0.22715880610617453,0.394882154882192,0.3896595208070933,0.22709602115106195,0.3224622455983141,0.3002192268956198,0.21548576949018883,0.3761268142726423,0.3757811699950707
0.19847494553376907,0.3463139329806415,0.33917970858068663,0.1868032853179801,0.27172272435384875,0.21964688309331507,0.25490109638623737,0.3766688490446746,0.37543163187383205
0.16260801256873528,0.348619072433607,0.3350987689664839,0.18597455166408622,0.303238028881373,0.2526322068679601,0.06618599438482112,0.24424589734199828,0.24202865820251876
0.19210098737657794,0.39426765967053967,0.3746901777494279,0.2223436739942399,0.331604025107,0.24936422164643338,0.24482148428634715,0.4083523137748903,0.40372501456155735
0.11676356589147287,0.31536572052406064,0.2911328494793551,0.12921084629926824,0.2189905931607139,0.12701055378954995,0.005682250418965478,0.23037117264797674,0.22608850352904597
0.15577667219458263,0.32036499964634624,0.3146135673303998,0.16001145485412188,0.27880898087072187,0.2482767849123306,0.16864207640135978,0.3202704374484032,0.3189306464725166
0.20065359477124184,0.3428094761428516,0.33392181588901815,0.18552222369494342,0.2700384772862511,0.2542520180654935,0.11988358303734443,0.27850978133835913,0.2770153908040933
0.22385211687537268,0.33905320990445603,0.3340967649584688,0.18572278839027462,0.21842463866709727,0.15989738312304885,0.16717121598416787,0.2956107783545539,0.2942581303921742
0.2172736220472441,0.3567411216455513,0.3550473550472904,0.21286109246534948,0.3496356172885942,0.35553619811878895,0.27202748611328115,0.3909487304578097,0.391660562285708
0.20903225806451614,0.3417085427136023,0.33271719038813596,0.21396048290139016,0.29953789536226716,0.27171338363871067,0.21616465304520102,0.3600068311557523,0.3575313216043478
0.17117742308582004,0.36152946839974126,0.36420509513062627,0.19003514428637538,0.31932279494762483,0.297455176376438,-0.047759738515285526,0.12042497331541609,0.13326652565329883
0.14514285714285713,0.3387663551402331,0.30403750612272695,0.15284094060577866,0.23257630103696275,0.13445189734238638,0.2565267296080844,0.4148518972123835,0.40464152395950953
0.17734724292101342,0.311232156273519,0.3113052976515072,0.18823561897836735,0.29126841499664285,0.2770415283997606,0.07221335044099278,0.21251570707801595,0.21314964361865527
0.18385848535102267,0.34823698103373785,0.340531966813112,0.1830525756622487,0.28083244255625156,0.2331134993046897,0.1387724757560017,0.3103598688069435,0.30921199702147956
0.16750700280112044,0.34401260504206066,0.3359926867779849,0.1930493559084229,0.32768266488352704,0.29745372496759426,0.1384276068843813,0.3032600525211683,0.30245812132607197
0.18690724034235484,0.41875681570343243,0.40527088252186666,0.26899007813513875,0.4400635492536004,0.38834211036620697,0.14234050091897438,0.3515838949729343,0.34973459725713635
0.08214483139856274,0.23609929626482615,0.22862076732484432,0.0876952123953694,0.2014429667610745,0.16838459855654522,0.11351537312178012,0.2427635580008109,0.24126905006291835
0.137015873015873,0.3664329896907777,0.3669826224327949,0.19968471908348337,0.37093636245898526,0.3649754460730674,-0.11830086006296629,0.10655269552468485,0.10946188849789398
0.2649534283469869,0.4215939849624454,0.41065555799172887,0.2274530344580324,0.30286086104133564,0.24956437783030144,0.2440527435598539,0.41342627066110543,0.41123042352594014
0.27109111361079863,0.421424416188842,0.4162801855108737,0.24717779847478052,0.34716591857976836,0.30398527855356866,0.2580847779122112,0.3911215918081169,0.3902087662800986
0.17858064516129032,0.35824282703846183,0.35464489292862217,0.16741427861388186,0.3159467182086444,0.32080808784587234,0.05206030424634236,0.2260746959659585,0.22626700042778522
0.17885264341957255,0.3116123642439805,0.28897801332090983,0.18673553057228517,0.28725686687387325,0.2677281380085387,0.18381421611852194,0.32803141266135505,0.3207733837878128
0.2453190220632081,0.361271010822049,0.34193548387093253,0.21113233849545965,0.2958512368948477,0.2649672470109486,0.24576582025325225,0.3731025183191228,0.36785659294132256
0.04711111111111111,0.20294252873567034,0.2021190625841371,0.05899200313087091,0.2088863083293162,0.17548935943815155,0.034011403804746036,0.15193873368657007,0.15153325276257557
0.10441932168550874,0.31406147809030555,0.30029917726256117,0.14374487429821384,0.31450119289555506,0.28305306260236085,0.1436177412533633,0.31495279179294117,0.3116514448447766
0.05936757905261842,0.2754923959112969,0.2695874640229885,0.12016576673579239,0.269537780354168,0.23048099314188414,-0.08865787805497845,0.11415914429477217,0.11475176285845531
0.1599453178400547,0.30423639378866846,0.2950807795406566,0.18094204212353823,0.2840086375604107,0.2354208597131675,0.08534825380312207,0.22952034656730336,0.22854846507098336
0.21159855018122734,0.3245593044588435,0.32446201809745306,0.1863601951498867,0.289848649232628,0.30086066746112683,0.1792246022850025,0.29899276299917266,0.29832623999054525
0.17788917490854897,0.34567014013658814,0.3482428115015422,0.1912270462684524,0.33739251480464116,0.31015371078224996,0.1426932892815557,0.2829681364965789,0.2842399594828013
0.19985001874765654,0.37342573962295944,0.36541689983210174,0.21716013704013604,0.2848653927117281,0.18461557134108555,0.13935924107937064,0.3249201943685328,0.3239742643502717
0.32213740458015266,0.4540624034600259,0.4226850296719799,0.28840878050757507,0.31968349991696005,0.24578527512425843,0.29504744854297377,0.47224970317801485,0.46285285954705413
0.15778175313059034,0.3218865464029977,0.3028212309584028,0.18278819432546792,0.33402587933202804,0.3283562007911861,0.18270033848107745,0.3409957956329978,0.33543568768646415
0.21235236220472442,0.3436679790026628,0.3284394979871544,0.19220800396912793,0.22834662103369338,0.15208560309861166,0.17589481778484978,0.3086020149675467,0.30510970758823164
0.26094938368738524,0.44441761249300077,0.44423296535965345,0.27810919498181796,0.42762894386496303,0.4267765884502388,0.21686258718434087,0.38748843358020096,0.3896388649827593
0.21456253669994127,0.4022647403358541,0.40624999999994754,0.27359752828315315,0.4110890447236347,0.3685491574496803,0.07806852117016343,0.25976802722601405,0.26212488522336774
0.18531976744186046,0.3643055555555997,0.3359153111283363,0.1804714083971433,0.25149513527240774,0.15748011517970528,0.3235966838848431,0.4620520052583806,0.45297192751858745
0.11143410852713179,0.28381410256413814,0.2752060386659028,0.1282165279182022,0.24888400896968826,0.22517242843371085,0.1601787254349363,0.3043991906745857,0.3022451332848727
0.15849731663685152,0.31960132890369997,0.3208417814444467,0.1611002285776597,0.2741595458113827,0.26160329762491014,0.18897369114635543,0.3263231781805944,0.3273092105136583
0.16903225806451613,0.311609628295438,0.29922794977769795,0.1851870083111699,0.2693063307304456,0.21756041887817373,0.1187950577109287,0.26280124962182955,0.2603005184271271
0.22701115678214914,0.4000683760684211,0.38220095693782313,0.24453186034650076,0.3284437571785194,0.2667175992065814,0.11130720107306392,0.3194365944355903,0.3168203220221636
0.070505131280821,0.31535169183563744,0.3076513132850968,0.1287875169325069,0.27725552149677246,0.200071256361029,-0.089469037694241,0.1534889046814099,0.15420288633160045
0.1638779527559055,0.2837185674371752,0.2842277755017994,0.21495019969346774,0.3517107122387313,0.37033355231383264,0.1210693697140248,0.24473285295848515,0.24488184542405578
0.1092436974789916,0.3176470588235742,0.32087003415418336,0.2198863265862203,0.4418060364642181,0.46890365806796086,0.016019123485839087,0.19523711502062316,0.19733069079083235
0.19021434182471103,0.3721459612334035,0.36594911937378977,0.19305334178092567,0.3107737915161734,0.25755073095882,0.15054712505396542,0.3038180525737119,0.3026277165655001
0.16876190476190475,0.34720000000003937,0.33342883747580004,0.16784685126094412,0.2715425198783086,0.2309142717135064,0.09470048759739046,0.28484716081068084,0.28242558781274996
0.19083969465648856,0.3427703253539251,0.3325316545235683,0.18039948341688672,0.2585131962538672,0.1817085006664239,0.19004477985069398,0.3239987587830301,0.32144026701743883
0.19192786603692572,0.3491864831039211,0.32161214953272715,0.16601388164239383,0.24361887167735716,0.18806666116487275,0.12333633191956643,0.2998077377884451,0.293484645351981
0.1935562015503876,0.33653846153850064,0.3359513359512795,0.21158730938571843,0.30760811015499545,0.2572130963071543,0.1842548034274404,0.31449472200828293,0.31518207863380304
0.15706618962432917,0.37040169133196876,0.35696369636965586,0.18446937220507392,0.3194160085146345,0.28427317112728356,0.14481646541925572,0.3425104345177063,0.3397327811202458
0.18677685950413223,0.3136585365853928,0.30364619014993505,0.1608354935955987,0.2206611623457982,0.18963962459286457,0.2279956272273173,0.3706531565521531,0.36794796559219056
0.24261811023622049,0.3822611796167357,0.3587017347509557,0.2187276023435138,0.2760944125599531,0.21010026789288516,0.305629431278217,0.40144858120799265,0.39664103330987394
0.14555044327236,0.25879214164447717,0.25803909205544445,0.17012657670168838,0.2735127541331827,0.26615487929512105,0.22250591828520924,0.31805530805093346,0.31746181433421833
0.1896012998375203,0.3461633358006835,0.33543854109096155,0.1823726729852425,0.27781451056150086,0.222880903307829,0.11363274134325616,0.27018251809262883,0.268574543371692
0.049911920140927775,0.19146194120019489,0.1918971562134374,0.078216519456544,0.17223510107914344,0.1289049455358279,0.07178609081719428,0.1883894440063249,0.1889504479540779
0.11637302210750758,0.2899775211224279,0.2899301644514095,0.13102746011335867,0.25540881400642546,0.2103538611409479,0.12309499734175895,0.26331225723130974,0.26351389768306954
0.15578284815106216,0.3935666313185346,0.36468156568921906,0.1782340774821958,0.3325016256046784,0.2692393031668679,0.044013480401074175,0.3093059837664314,0.3036559833881537
0.18705855547960812,0.38401482069608867,0.36913580246913846,0.18565891400333062,0.31564390486217614,0.2881380911498128,0.24523147871995138,0.41427427136865785,0.40992765549617455
0.192128801431127,0.3740690074479868,0.36532328211071663,0.2060895365311383,0.3550702540337353,0.30990693251774215,0.20213000284995855,0.3557049269454929,0.3540523021432072
0.19696969696969696,0.35865209471771153,0.34570603169037983,0.20248270286213257,0.27473927969336887,0.1894983946758896,0.13469276744050476,0.3039199344877566,0.3012774229404977
-0.1253747134544172,-0.18967229394241641,-0.18114208109681768,-0.0708651927855041,-0.14064274991578973,-0.14314304255860227,-0.16362163016586864,-0.19196079710908648,-0.16485407079680514
-0.18077803203661327,-0.1942112089562614,-0.17167934464600956,-0.16884706093527327,-0.20093996004588058,-0.1850336815177208,-0.05716458068007057,-0.08425764456428401,-0.06984733208973133
-0.03967554223241051,-0.07126889027989494,-0.07097084267862269,-0.06846561624107964,-0.1042391640870692,-0.1060479623374912,-0.04511833647569166,-0.05757052783449036,-0.050258855083522555
-0.04307944307944308,-0.09670619235837297,-0.10872526239883262,0.003240761456722143,-0.046610973061744096,-0.06128567837672913,-0.026102335199986948,-0.047095558753413334,-0.033093269955445
-0.06167212647770973,-0.09724160850781927,-0.0740204872967246,-0.026940704246014833,-0.08038142535487497,-0.0654747857182456,-0.14619813741932478,-0.15181376797391377,-0.13876788868205706
-0.12113943028485757,-0.0934225195094851,-0.06849133941557824,-0.06165448685422194,-0.07617874078775522,-0.06388451000437316,-0.1160134598314384,-0.08933277197112865,-0.051868096343557206
-0.16994492525570418,-0.20671927307510238,-0.17870408584401234,-0.12634539382959095,-0.15440765164424985,-0.141439353943155,-0.16915707014752232,-0.2525558433012608,-0.20505290576454044
-0.11325611325611326,-0.17058994478350992,-0.16943853945229703,-0.08628405528414217,-0.16444846241791333,-0.16579488022294392,-0.045164476598208034,-0.0726380726652381,-0.06324004379890846
-0.0830366044722974,-0.1760104302477372,-0.16029242946046526,-0.0467055402416676,-0.12417390598768356,-0.11712794253431554,-0.030627058411317253,-0.08293877546702753,-0.07028265623313096
-0.0695742471443406,-0.07943925233645477,-0.06475739947580594,-0.07072346886656326,-0.08864502228717604,-0.07557014292638317,-0.06517985887573464,-0.06090362716992715,-0.042771237303278954
-0.08039982616253803,-0.11856234933159167,-0.10794563512807287,-0.026477798620723338,-0.08853056974856555,-0.08413895765911067,-0.02936116613792643,-0.04902636551029972,-0.044448953603150224
0.003929006909632841,-0.1359637430018859,-0.15572365699427757,0.02302654944847218,-0.09261703532195227,-0.1065707186646979,-0.06030893771264158,-0.25595206529892317,-0.2734686507823882
